user_id,username,email,fecha_registro,pais,ciudad,nivel_verificacion,fecha_ultima_verificacion,estado_cuenta
2814,jperez50_2814,garias@example.net,2023-07-05,Colombia,Barranquilla,completo,2023-07-25,activa
2815,dfernandez77_2815,afranco@example.net,2024-11-04,Argentina,Rosario,basico,,activa
2816,josefina4089_2816,simondominguez@example.org,2024-09-19,Argentina,Tucumán,basico,,activa
2817,silvamorena26_2817,catalinasanchez@example.org,2024-11-20,México,Monterrey,completo,2024-12-20,activa
2818,uortiz82_2818,francescasoto@example.net,2024-12-15,Chile,Antofagasta,basico,,activa
2819,zoe-jazmincaceres76_2819,victoriaperez@example.com,2024-10-28,Argentina,Mendoza,basico,,activa
2820,tomas0833_2820,juan-ignaciosilva@example.net,2024-04-18,Argentina,Mendoza,intermedio,2024-05-04,activa
2821,bsanchez39_2821,felipemendez@example.org,2024-12-30,Argentina,Tucumán,basico,,suspendida
2822,francosofia34_2822,vcastillo@example.org,2024-10-17,Colombia,Cali,basico,,activa
2823,sosaignacio13_2823,paulinagonzalez@example.org,2024-10-24,Argentina,Buenos Aires,intermedio,2024-10-28,activa
2824,molinathiago25_2824,maria-emilia67@example.org,2024-12-29,Argentina,Mendoza,intermedio,2025-01-19,activa
2825,cabrerabenjamin88_2825,gomezjuan-ignacio@example.org,2024-11-18,Argentina,Córdoba,basico,,activa
2826,silvaian62_2826,alvarezgonzalo@example.net,2024-12-09,Argentina,Mendoza,basico,,activa
2827,tobiasfernandez52_2827,ddiaz@example.net,2024-12-04,Argentina,Buenos Aires,basico,,suspendida
2828,nvillalba81_2828,alvarezjuan-pablo@example.net,2024-08-26,México,Monterrey,basico,,activa
2829,julieta1891_2829,qsuarez@example.com,2024-04-03,Argentina,Córdoba,completo,2024-04-04,activa
2830,martinagonzalez98_2830,ramiro36@example.org,2023-07-21,México,Guadalajara,basico,,activa
2831,munozemma18_2831,grodriguez@example.net,2024-12-23,México,Monterrey,intermedio,2025-01-01,activa
2832,sanchezantonella48_2832,juliana58@example.org,2024-12-10,Chile,Concepción,basico,,activa
2833,felipe0380_2833,luciana01@example.com,2024-12-04,Colombia,Cartagena,basico,,activa
2834,juan-cruzmartinez10_2834,cramirez@example.com,2024-08-03,Colombia,Cali,intermedio,2024-08-28,activa
2835,mleiva97_2835,emilia46@example.com,2024-09-29,Argentina,Buenos Aires,basico,,activa
2836,dfernandez53_2836,correalucia@example.net,2023-12-28,Argentina,Rosario,basico,,activa
2837,ledesmafelipe82_2837,jeremiasgutierrez@example.net,2024-12-03,Argentina,Mendoza,completo,2024-12-27,activa
2838,leon2632_2838,martinasosa@example.org,2024-12-31,Argentina,Tucumán,completo,2025-01-01,activa
2839,uperez53_2839,valentincaceres@example.com,2024-12-06,Argentina,Córdoba,intermedio,2024-12-17,activa
2840,renatafernandez70_2840,lautaroacosta@example.org,2024-07-24,Argentina,Mendoza,completo,2024-08-23,activa
2841,catalina9192_2841,nicolasromero@example.net,2024-10-09,México,Ciudad de México,basico,,activa
2842,castillomaria-luz29_2842,maiabravo@example.com,2023-07-05,Argentina,Córdoba,intermedio,2023-07-21,activa
2843,garciamateo-ezequiel78_2843,ojuarez@example.org,2024-11-12,Argentina,Mendoza,completo,2024-12-11,activa
2844,pedro0069_2844,fernandezemma@example.org,2024-09-15,México,Monterrey,basico,,activa
2845,frodriguez17_2845,sofiabarrios@example.net,2024-11-21,México,Puebla,basico,,activa
2846,frodriguez82_2846,martinabarrios@example.net,2024-06-04,Argentina,Tucumán,intermedio,2024-06-14,activa
2847,benjamin6681_2847,francisco44@example.com,2024-02-29,Argentina,Rosario,basico,,activa
2848,valdezjulieta12_2848,luciano-benjaminbravo@example.com,2024-11-28,Chile,Antofagasta,basico,,activa
2849,elenagarcia97_2849,gomezcatalina@example.org,2024-11-09,México,Guadalajara,intermedio,2024-11-28,activa
2850,torreslucio55_2850,ciro-benjaminsanchez@example.org,2024-08-12,México,Monterrey,intermedio,2024-09-07,activa
2851,francisco8629_2851,aguirrerenata@example.org,2024-09-24,Argentina,Buenos Aires,basico,,activa
2852,nahiara-jazminnavarro13_2852,ezequielcarrizo@example.org,2024-07-28,Colombia,Cali,intermedio,2024-08-24,activa
2853,aacosta58_2853,isabel62@example.org,2024-09-25,Argentina,Rosario,basico,,activa
2854,dylan-benjamin9731_2854,croldan@example.net,2024-10-27,Argentina,Tucumán,basico,,activa
2855,francesco4787_2855,qrivero@example.org,2024-08-18,Chile,Antofagasta,basico,,activa
2856,godoyguadalupe33_2856,ramirezpaula@example.net,2024-08-18,México,Puebla,basico,,activa
2857,guillermina7424_2857,juan-ignaciosanchez@example.com,2024-06-13,Colombia,Cartagena,basico,,activa
2858,julietasanchez50_2858,wlucero@example.com,2024-07-07,Argentina,Rosario,basico,,activa
2859,abigailfernandez44_2859,sol64@example.net,2024-08-26,Chile,Santiago,basico,,activa
2860,mateo4973_2860,benjaminruiz@example.net,2024-03-29,Argentina,Mendoza,completo,2024-04-01,activa
2861,juan1167_2861,carrizotomas@example.org,2024-09-17,Argentina,Córdoba,intermedio,2024-09-29,activa
2862,pereyramalena77_2862,mendezpedro@example.com,2024-09-26,Argentina,Rosario,completo,2024-10-03,activa
2863,almanunez24_2863,guillermina82@example.net,2024-07-09,Argentina,Rosario,completo,2024-07-15,activa
2864,pereyravictoria14_2864,zrojas@example.com,2024-12-12,Argentina,Rosario,basico,,suspendida
2865,mateo-ezequiel0521_2865,maldonadosamuel@example.org,2023-12-31,Argentina,Córdoba,basico,,activa
2866,lopezenzo74_2866,santiago41@example.net,2024-10-19,Argentina,Mendoza,basico,,activa
2867,emmagonzalez71_2867,pgonzalez@example.com,2024-06-06,México,Ciudad de México,basico,,activa
2868,santinoojeda34_2868,isabellaquiroga@example.org,2024-11-18,Argentina,Tucumán,completo,2024-11-23,activa
2869,lmolina71_2869,rodriguezmicaela@example.org,2024-11-25,Chile,Concepción,basico,,activa
2870,diazalma-jazmin51_2870,pcorrea@example.org,2024-02-18,México,Tijuana,intermedio,2024-02-28,activa
2871,lcardozo22_2871,jcoronel@example.com,2024-07-30,México,Guadalajara,basico,,activa
2872,vargassantino96_2872,jcruz@example.com,2024-09-30,Argentina,Tucumán,basico,,activa
2873,munozvalentina36_2873,juan-gabriel78@example.com,2024-10-30,México,Guadalajara,basico,,activa
2874,mateo-valentin1159_2874,ginoromero@example.com,2024-08-11,Argentina,Buenos Aires,intermedio,2024-08-26,activa
2875,luciagonzalez24_2875,lautaro-benjaminperalta@example.com,2023-07-05,Argentina,Tucumán,basico,,activa
2876,herrerafausto15_2876,veravalentin@example.com,2024-10-17,Argentina,Buenos Aires,completo,2024-10-27,activa
2877,floresnicolas21_2877,vargasvalentin@example.org,2024-11-30,Argentina,Tucumán,completo,2024-12-28,activa
2878,luciano-benjaminperalta69_2878,pilarmiranda@example.org,2024-07-20,Argentina,Rosario,basico,,activa
2879,jlucero23_2879,mendozabenjamin@example.com,2024-07-07,Colombia,Bogotá,basico,,activa
2880,peraltathiago-agustin94_2880,martin78@example.org,2024-01-19,Argentina,Tucumán,basico,,activa
2881,lopezvalentina12_2881,santiago23@example.com,2024-12-19,México,Monterrey,basico,,activa
2882,mateopaz49_2882,ynunez@example.com,2024-02-07,Argentina,Tucumán,intermedio,2024-03-03,activa
2883,dmolina35_2883,camila70@example.com,2024-12-16,Argentina,Córdoba,intermedio,2024-12-27,suspendida
2884,wcastillo46_2884,benitezhelena@example.org,2024-01-23,Chile,Valparaíso,basico,,activa
2885,genaro2150_2885,isabella16@example.com,2024-05-24,Chile,Concepción,intermedio,2024-06-11,activa
2886,francescagonzalez95_2886,diazguadalupe@example.net,2024-09-04,Colombia,Barranquilla,basico,,activa
2887,uma2444_2887,federicoledesma@example.net,2023-07-28,Argentina,Buenos Aires,basico,,activa
2888,dantegarcia45_2888,juan-bautista30@example.org,2024-05-14,Argentina,Córdoba,completo,2024-05-20,activa
2889,ian-ezequiel6989_2889,correajosefina@example.org,2024-08-04,Colombia,Bogotá,intermedio,2024-08-05,activa
2890,fernandezguadalupe23_2890,alvarezjoaquin@example.net,2024-01-27,Colombia,Cartagena,completo,2024-02-13,activa
2891,zquiroga79_2891,franciscoaguero@example.net,2024-09-21,Argentina,Córdoba,basico,,activa
2892,francisco8180_2892,ian-ezequiel64@example.org,2024-08-30,Colombia,Cali,basico,,activa
2893,zgimenez28_2893,hmendez@example.com,2024-09-17,Argentina,Rosario,intermedio,2024-09-26,activa
2894,vmartinez83_2894,maria-emilia12@example.net,2024-12-02,Argentina,Rosario,basico,,activa
2895,barriosluz-maria19_2895,micaela23@example.net,2024-03-07,México,Guadalajara,completo,2024-03-13,activa
2896,bautista-benjamin7888_2896,romerothiago-benjamin@example.com,2024-05-19,Argentina,Rosario,basico,,activa
2897,coronelnina66_2897,ulopez@example.com,2024-12-23,México,Monterrey,intermedio,2025-01-10,activa
2898,fernandezmaia13_2898,xnavarro@example.com,2023-11-13,México,Ciudad de México,intermedio,2023-11-18,activa
2899,dramos96_2899,martinarodriguez@example.org,2024-03-19,Argentina,Mendoza,basico,,activa
2900,medinaisabella23_2900,ygomez@example.com,2024-06-22,Argentina,Buenos Aires,basico,,activa
2901,ppereyra21_2901,jazminmunoz@example.org,2024-03-12,Argentina,Mendoza,completo,2024-03-14,activa
2902,suarezjulieta32_2902,juliaramos@example.com,2024-11-29,Argentina,Mendoza,intermedio,2024-12-12,activa
2903,tobias4885_2903,lucia26@example.org,2024-11-12,Argentina,Tucumán,basico,,activa
2904,lucasromero55_2904,zcastillo@example.org,2024-03-29,Argentina,Mendoza,completo,2024-04-18,activa
2905,hlopez52_2905,maximo76@example.com,2024-12-04,Argentina,Rosario,basico,,activa
2906,valentino7695_2906,felipeleiva@example.net,2024-12-22,Argentina,Córdoba,basico,,activa
2907,thiago-joaquindiaz20_2907,juan-martin38@example.com,2024-09-03,Argentina,Tucumán,basico,,activa
2908,acabrera82_2908,figueroaagustina@example.net,2023-10-24,Argentina,Mendoza,basico,,activa
2909,oluna99_2909,isabellaromero@example.com,2024-10-06,México,Guadalajara,completo,2024-10-09,activa
2910,thiago-benjaminsosa68_2910,castillojuan-david@example.net,2024-09-30,México,Puebla,intermedio,2024-10-04,activa
2911,agustinsilva92_2911,camposignacio@example.com,2024-05-12,Chile,Concepción,completo,2024-06-03,activa
2912,xduarte70_2912,sanchezthiago-ezequiel@example.net,2024-09-30,Argentina,Mendoza,basico,,activa
2913,renata0728_2913,vgimenez@example.com,2024-07-28,Argentina,Córdoba,completo,2024-08-05,activa
2914,mateo1943_2914,martinezsofia-belen@example.com,2024-07-16,Argentina,Tucumán,basico,,activa
2915,juan-gabrielherrera33_2915,icardozo@example.com,2024-10-29,Chile,Concepción,completo,2024-11-11,activa
2916,joaquinvega51_2916,juan-davidfernandez@example.org,2024-03-21,Colombia,Cali,completo,2024-04-16,activa
2917,coronelmiguel-angel72_2917,jeremias76@example.net,2024-02-13,México,Puebla,basico,,activa
2918,martinsantino18_2918,isabellagarcia@example.net,2024-12-03,México,Ciudad de México,basico,,activa
2919,juan-ignacio4854_2919,osilva@example.org,2024-11-17,Argentina,Mendoza,completo,2024-11-21,activa
2920,joaquin1631_2920,martinalopez@example.com,2024-11-17,Argentina,Mendoza,intermedio,2024-12-02,activa
2921,gomezema54_2921,santiago64@example.com,2024-11-05,Argentina,Rosario,basico,,activa
2922,rodriguezmanuel83_2922,acostalautaro-nicolas@example.org,2024-05-10,Chile,Antofagasta,basico,,activa
2923,micaelarodriguez23_2923,tomasvargas@example.com,2024-08-01,Argentina,Córdoba,intermedio,2024-08-18,activa
2924,acunajuana23_2924,sofiaramirez@example.com,2024-10-19,México,Puebla,completo,2024-11-15,activa
2925,valentinagarcia93_2925,elenaguzman@example.com,2024-12-15,Argentina,Rosario,completo,2025-01-02,activa
2926,lucasvargas48_2926,jchavez@example.org,2024-10-16,Argentina,Buenos Aires,basico,,activa
2927,ginogonzalez61_2927,unavarro@example.com,2023-07-05,Argentina,Tucumán,intermedio,2023-07-20,activa
2928,fernandezlautaro40_2928,santino93@example.net,2024-12-09,Argentina,Tucumán,intermedio,2024-12-23,activa
2929,juan-ignacioquiroga41_2929,pazdelfina@example.net,2024-09-30,México,Tijuana,basico,,activa
2930,garciathiago-nahuel71_2930,brodriguez@example.net,2024-10-25,Argentina,Tucumán,intermedio,2024-10-31,activa
2931,pacosta53_2931,antonia72@example.net,2024-08-01,Argentina,Mendoza,completo,2024-08-04,activa
2932,benicio3998_2932,vperez@example.net,2024-04-29,Argentina,Córdoba,basico,,activa
2933,benjamin0865_2933,asanchez@example.com,2024-11-19,Argentina,Tucumán,basico,,activa
2934,wtoledo82_2934,bfarias@example.org,2024-05-24,Argentina,Mendoza,basico,,activa
2935,molinavicente98_2935,ortizvalentina-jazmin@example.org,2024-10-30,México,Monterrey,intermedio,2024-11-17,activa
2936,lopezthiago-nahuel32_2936,santiago-benjamin43@example.net,2023-07-05,Argentina,Córdoba,basico,,activa
2937,garciajuan-pablo83_2937,nunezjoaquin@example.org,2024-12-24,Colombia,Bogotá,basico,,activa
2938,maximiliano3324_2938,benjaminlopez@example.com,2024-01-15,Argentina,Mendoza,basico,,activa
2939,gonzalezalma-valentina86_2939,alma01@example.net,2024-08-26,México,Tijuana,basico,,activa
2940,juan-sebastiangarcia81_2940,martinezlola@example.net,2024-08-25,Colombia,Barranquilla,completo,2024-09-05,activa
2941,juliana3966_2941,zoemartinez@example.org,2024-11-10,México,Ciudad de México,basico,,activa
2942,juan-francisco6261_2942,zfernandez@example.net,2024-12-22,Argentina,Córdoba,intermedio,2025-01-01,activa
2943,sosathiago-valentin86_2943,juan-ignaciorivero@example.com,2024-12-10,Argentina,Buenos Aires,basico,,activa
2944,catalina9097_2944,wvargas@example.net,2024-10-27,Argentina,Buenos Aires,basico,,suspendida
2945,nsanchez58_2945,orianagomez@example.org,2024-06-10,Argentina,Tucumán,intermedio,2024-07-05,activa
2946,eruiz92_2946,lmedina@example.com,2024-05-11,Argentina,Rosario,intermedio,2024-05-27,activa
2947,mateo0637_2947,miaaguero@example.net,2024-07-29,México,Ciudad de México,completo,2024-08-01,activa
2948,ortizsantino-nicolas84_2948,julian19@example.org,2024-12-30,Argentina,Córdoba,intermedio,2025-01-28,activa
2949,camilarodriguez28_2949,santinotorres@example.net,2023-12-27,Chile,Santiago,basico,,activa
2950,bfernandez67_2950,agustin28@example.net,2024-10-02,Argentina,Córdoba,basico,,activa
2951,gmartinez47_2951,constanzapaez@example.com,2023-07-05,Argentina,Tucumán,basico,,activa
2952,acostacamilo88_2952,gonzalezmia@example.net,2024-12-22,Chile,Viña del Mar,basico,,activa
2953,josefina2467_2953,lopezlucia@example.org,2023-08-10,Argentina,Tucumán,basico,,suspendida
2954,helena5536_2954,sanchezvictoria@example.net,2024-08-23,Argentina,Córdoba,basico,,activa
2955,santinogodoy48_2955,emma08@example.com,2024-10-26,Argentina,Rosario,basico,,activa
2956,davila96_2956,thiago-benjaminjuarez@example.org,2024-03-26,Chile,Antofagasta,intermedio,2024-04-21,activa
2957,helena4265_2957,emanuelgimenez@example.org,2023-08-25,Colombia,Cali,basico,,activa
2958,lucia5821_2958,lunaabril@example.org,2024-03-16,Argentina,Rosario,basico,,activa
2959,thiago-nahuel7788_2959,benitezjuan-manuel@example.net,2024-12-13,México,Tijuana,completo,2024-12-14,activa
2960,thiago-daniellucero26_2960,salvadorvelazquez@example.com,2024-11-27,Argentina,Tucumán,intermedio,2024-12-10,activa
2961,catalina9057_2961,rafael40@example.net,2024-06-15,Argentina,Rosario,intermedio,2024-06-17,activa
2962,luca5816_2962,milenarojas@example.com,2024-03-04,Chile,Antofagasta,basico,,activa
2963,evega81_2963,lolalopez@example.net,2023-12-01,Argentina,Buenos Aires,completo,2023-12-24,activa
2964,camila2946_2964,guadalupeblanco@example.net,2024-12-08,Colombia,Cali,intermedio,2024-12-12,activa
2965,tiziano-benjamin1940_2965,klopez@example.org,2024-04-20,Argentina,Buenos Aires,basico,,activa
2966,tizianagonzalez99_2966,rojasbenicio@example.net,2023-08-18,Chile,Viña del Mar,basico,,activa
2967,tlopez60_2967,alopez@example.org,2024-12-28,México,Tijuana,basico,,activa
2968,justina0158_2968,geronimomartinez@example.com,2024-10-01,México,Monterrey,intermedio,2024-10-24,suspendida
2969,garciafranco65_2969,caceressofia@example.net,2023-08-23,Argentina,Mendoza,intermedio,2023-09-05,activa
2970,sruiz37_2970,perezludmila@example.com,2024-01-17,Colombia,Cartagena,basico,,activa
2971,sotoguadalupe70_2971,santiagoherrera@example.com,2024-12-31,Argentina,Córdoba,basico,,activa
2972,gonzalezfrancisco34_2972,rodriguezalejo@example.net,2024-10-29,México,Guadalajara,basico,,activa
2973,emmacoronel59_2973,valentinogarcia@example.com,2024-12-21,Argentina,Tucumán,basico,,activa
2974,rodriguezmia63_2974,sroldan@example.org,2024-10-29,Argentina,Rosario,basico,,activa
2975,hsoto95_2975,malenadominguez@example.com,2024-12-08,Argentina,Córdoba,completo,2024-12-18,activa
2976,hgarcia11_2976,drivero@example.com,2024-09-25,Argentina,Córdoba,completo,2024-09-30,activa
2977,zaguero12_2977,delfina85@example.org,2024-09-06,México,Ciudad de México,intermedio,2024-09-27,activa
2978,silvafrancisco72_2978,sofiaflores@example.com,2024-07-18,Argentina,Córdoba,basico,,activa
2979,odominguez20_2979,diazmateo-ezequiel@example.org,2023-07-05,Argentina,Mendoza,completo,2023-07-10,activa
2980,pgomez63_2980,emilia16@example.com,2024-02-03,Colombia,Medellín,completo,2024-02-24,activa
2981,luisanavera99_2981,ssosa@example.org,2023-07-05,Colombia,Barranquilla,basico,,activa
2982,malenamedina64_2982,epereyra@example.com,2024-12-28,Argentina,Tucumán,completo,2025-01-27,activa
2983,floreshelena33_2983,juan-martin29@example.org,2024-08-03,Argentina,Tucumán,basico,,activa
2984,emiliano1775_2984,alma-mia18@example.net,2024-11-25,Argentina,Mendoza,basico,,activa
2985,fgonzalez80_2985,krios@example.org,2024-09-03,México,Puebla,basico,,activa
2986,julietalopez59_2986,emiliadiaz@example.com,2024-01-13,Argentina,Mendoza,basico,,activa
2987,thiago-nahuel1733_2987,delfinaromero@example.com,2024-11-04,Chile,Concepción,completo,2024-11-12,activa
2988,juan-bautistaalvarez10_2988,tomas02@example.com,2024-12-06,Argentina,Mendoza,intermedio,2024-12-26,cerrada
2989,thiago-nahuel5340_2989,imansilla@example.com,2024-01-29,Argentina,Tucumán,intermedio,2024-02-14,activa
2990,garciavalentin62_2990,agustinaponce@example.com,2023-10-17,México,Tijuana,completo,2023-10-26,activa
2991,ferreyraema56_2991,lunafrancisco@example.com,2024-11-22,Chile,Antofagasta,completo,2024-12-11,activa
2992,jazmin4214_2992,alvarezvictoria@example.com,2024-12-13,Argentina,Buenos Aires,basico,,activa
2993,mirandamartina57_2993,jazminrodriguez@example.net,2024-10-23,Argentina,Tucumán,intermedio,2024-11-08,activa
2994,frodriguez71_2994,sponce@example.org,2024-01-12,Argentina,Buenos Aires,intermedio,2024-01-31,activa
2995,hgimenez77_2995,victoria70@example.com,2024-11-04,Argentina,Buenos Aires,completo,2024-11-09,activa
2996,wrodriguez69_2996,wmansilla@example.com,2024-12-11,Argentina,Rosario,basico,,activa
2997,kiara7276_2997,znavarro@example.net,2024-11-27,Argentina,Tucumán,intermedio,2024-11-30,activa
2998,torresjuana41_2998,gutierrezaugusto@example.net,2024-12-01,México,Tijuana,completo,2024-12-04,activa
